# Complete accepted GK 1.407 navigation snapshot from read-only probe 0.1.2.
# Snapshot evidence is production-derived; it is not an independent navigation oracle.
# Player runtime evidence: LogOutput(20260919-152112).log.
npc	answer	pathIndex	unsupported	ancestors
npc_astrologer	Leave	0	False	@tr_quest_13_research_1{unlock=True,notBlacklisted=True,unsupported=False,gates=<none>}
npc_astrologer	Leave	1	False	<none>
npc_astrologer	tr_quest_13_research_2	0	False	@tr_quest_13_research_1{unlock=True,notBlacklisted=True,unsupported=False,gates=<none>}
npc_bishop	@bishop_4_0	0	False	<none>
npc_bishop	@bishop_5_1	0	False	<none>
npc_bishop	@bishop_6a	0	False	@bishop_5_1{unlock=True,notBlacklisted=True,unsupported=False,gates=S:P=Item:ceramic_1=20:L=<none>}
npc_bishop	@bishop_6a	1	False	<none>
npc_bishop	@bishop_6b	0	False	@bishop_5_1{unlock=True,notBlacklisted=True,unsupported=False,gates=S:P=Item:ceramic_1=20:L=<none>}
npc_bishop	@bishop_6b	1	False	<none>
npc_bishop	@bishop_6c	0	False	@bishop_5_1{unlock=True,notBlacklisted=True,unsupported=False,gates=S:P=Item:ceramic_1=20:L=<none>}
npc_bishop	@bishop_6c	1	False	<none>
npc_bishop	@bishop_6d	0	False	@bishop_5_1{unlock=True,notBlacklisted=True,unsupported=False,gates=S:P=Item:ceramic_1=20:L=<none>}
npc_bishop	@bishop_6d	1	False	<none>
npc_bishop	@bishop_aristocrat	0	False	@bishop_5_1{unlock=True,notBlacklisted=True,unsupported=False,gates=S:P=Item:ceramic_1=20:L=<none>}
npc_bishop	@bishop_aristocrat	1	False	<none>
npc_bishop	@bishop_cathidral_80	0	False	@bishop_5_1{unlock=True,notBlacklisted=True,unsupported=False,gates=S:P=Item:ceramic_1=20:L=<none>}
npc_bishop	@bishop_cathidral_80	1	False	<none>
npc_bishop	@bishop_cathidral_cross	0	False	@bishop_5_1{unlock=True,notBlacklisted=True,unsupported=False,gates=S:P=Item:ceramic_1=20:L=<none>}
npc_bishop	@bishop_cathidral_cross	1	False	<none>
npc_bishop	@bishop_cathidral_skull	0	False	@bishop_5_1{unlock=True,notBlacklisted=True,unsupported=False,gates=S:P=Item:ceramic_1=20:L=<none>}
npc_bishop	@bishop_cathidral_skull	1	False	<none>
npc_bishop	@bishop_cathidral	0	False	@bishop_5_1{unlock=True,notBlacklisted=True,unsupported=False,gates=S:P=Item:ceramic_1=20:L=<none>}
npc_bishop	@bishop_cathidral	1	False	<none>
npc_bishop	@bishop_final_ceremony	0	False	@bishop_5_1{unlock=True,notBlacklisted=True,unsupported=False,gates=S:P=Item:ceramic_1=20:L=<none>}
npc_bishop	@bishop_final_ceremony	1	False	<none>
npc_bishop	@bishop_get_citezen	0	False	@bishop_5_1{unlock=True,notBlacklisted=True,unsupported=False,gates=S:P=Item:ceramic_1=20:L=<none>}
npc_bishop	@bishop_get_citezen	1	False	<none>
npc_bishop	@bishop_invitation	0	False	@bishop_5_1{unlock=True,notBlacklisted=True,unsupported=False,gates=S:P=Item:ceramic_1=20:L=<none>}
npc_bishop	@bishop_invitation	1	False	<none>
npc_bishop	@bishop_magic_100	0	False	@bishop_5_1{unlock=True,notBlacklisted=True,unsupported=False,gates=S:P=Item:ceramic_1=20:L=<none>}
npc_bishop	@bishop_magic_100	1	False	<none>
npc_bishop	@bishop_magic_item	0	False	@bishop_5_1{unlock=True,notBlacklisted=True,unsupported=False,gates=S:P=Item:ceramic_1=20:L=<none>}
npc_bishop	@bishop_magic_item	1	False	<none>
npc_bishop	@bishop_statue_ready	0	False	@bishop_5_1{unlock=True,notBlacklisted=True,unsupported=False,gates=S:P=Item:ceramic_1=20:L=<none>}
npc_bishop	@bishop_statue_ready	1	False	<none>
npc_bishop	@bishop_town_cathidral	0	False	@bishop_5_1{unlock=True,notBlacklisted=True,unsupported=False,gates=S:P=Item:ceramic_1=20:L=<none>}
npc_bishop	@bishop_town_cathidral	1	False	<none>
npc_bishop	@bishop_trade	0	False	@bishop_5_1{unlock=True,notBlacklisted=True,unsupported=False,gates=S:P=Item:ceramic_1=20:L=<none>}
npc_bishop	@bishop_trade	1	False	<none>
npc_bishop	@souls_s_s15_ask	0	False	@bishop_5_1{unlock=True,notBlacklisted=True,unsupported=False,gates=S:P=Item:ceramic_1=20:L=<none>}
npc_bishop	@souls_s_s15_ask	1	False	<none>
npc_bishop	about_cathedral	0	False	@bishop_5_1{unlock=True,notBlacklisted=True,unsupported=False,gates=S:P=Item:ceramic_1=20:L=<none>}
npc_bishop	about_cathedral	1	False	<none>
npc_bishop	Back	0	False	@bishop_5_1{unlock=True,notBlacklisted=True,unsupported=False,gates=S:P=Item:ceramic_1=20:L=<none>}
npc_bishop	Back	1	False	<none>
npc_bishop	bishop_2_1a_6a	0	False	bishop_2_1a{unlock=False,notBlacklisted=True,unsupported=False,gates=<none>}
npc_bishop	bishop_2_1a_6b	0	False	bishop_2_1a{unlock=False,notBlacklisted=True,unsupported=False,gates=<none>}
npc_bishop	bishop_2_1a	0	False	<none>
npc_bishop	bishop_2_1b	0	False	<none>
npc_bishop	bishop_2_1c	0	False	<none>
npc_bishop	bishop_2_1d	0	False	<none>
npc_bishop	bishop_2_1e_4a	0	False	bishop_2_1e{unlock=False,notBlacklisted=True,unsupported=False,gates=<none>}
npc_bishop	bishop_2_1e_4b	0	False	bishop_2_1e{unlock=False,notBlacklisted=True,unsupported=False,gates=<none>}
npc_bishop	bishop_2_1e_4c	0	False	bishop_2_1e{unlock=False,notBlacklisted=True,unsupported=False,gates=<none>}
npc_bishop	bishop_2_1e	0	False	<none>
npc_bishop	Leave	0	False	@bishop_5_1{unlock=True,notBlacklisted=True,unsupported=False,gates=S:P=Item:ceramic_1=20:L=<none>}
npc_bishop	Leave	1	False	<none>
npc_bishop	Trade	0	False	@bishop_5_1{unlock=True,notBlacklisted=True,unsupported=False,gates=S:P=Item:ceramic_1=20:L=<none>}
npc_bishop	Trade	1	False	<none>
npc_cultist	@give_blod_bucket	0	False	<none>
npc_cultist	@give_blod_nails	0	False	<none>
npc_cultist	@snake_10th	0	False	<none>
npc_cultist	@snake_1с	0	False	<none>
npc_cultist	@snake_about_nacklase	0	False	<none>
npc_cultist	@snake_aple_get	0	False	<none>
npc_cultist	@snake_aple	0	False	<none>
npc_cultist	@snake_buisnes	0	False	<none>
npc_cultist	@snake_final_ritual	0	False	<none>
npc_cultist	@snake_give_key	0	False	<none>
npc_cultist	@snake_help_done	0	False	@snake_ritual_help{unlock=True,notBlacklisted=True,unsupported=False,gates=<none>}
npc_cultist	@snake_help	0	False	@snake_ritual_help{unlock=True,notBlacklisted=True,unsupported=False,gates=<none>}
npc_cultist	@snake_instrument_ready	0	False	<none>
npc_cultist	@snake_instrument	0	False	<none>
npc_cultist	@snake_items_give	0	False	<none>
npc_cultist	@snake_items	0	False	<none>
npc_cultist	@snake_magic_100	0	False	<none>
npc_cultist	@snake_magic_item	0	False	<none>
npc_cultist	@snake_meat_1	0	False	<none>
npc_cultist	@snake_nacklase_0	0	False	@snake_about_nacklase{unlock=True,notBlacklisted=True,unsupported=False,gates=<none>}
npc_cultist	@snake_nacklase_again_10a	0	False	@snake_about_nacklase{unlock=True,notBlacklisted=True,unsupported=False,gates=<none>}>@snake_nacklase_again{unlock=True,notBlacklisted=True,unsupported=False,gates=S:P=<none>:L=GameRes:_rel=30}
npc_cultist	@snake_nacklase_again_10b	0	False	@snake_about_nacklase{unlock=True,notBlacklisted=True,unsupported=False,gates=<none>}>@snake_nacklase_again{unlock=True,notBlacklisted=True,unsupported=False,gates=S:P=<none>:L=GameRes:_rel=30}
npc_cultist	@snake_nacklase_again_10c	0	False	@snake_about_nacklase{unlock=True,notBlacklisted=True,unsupported=False,gates=<none>}>@snake_nacklase_again{unlock=True,notBlacklisted=True,unsupported=False,gates=S:P=<none>:L=GameRes:_rel=30}
npc_cultist	@snake_nacklase_again	0	False	@snake_about_nacklase{unlock=True,notBlacklisted=True,unsupported=False,gates=<none>}
npc_cultist	@snake_necronomicon	0	False	<none>
npc_cultist	@snake_pass_1	0	False	<none>
npc_cultist	@snake_ritual_help	0	False	<none>
npc_cultist	@snake_sword	0	False	<none>
npc_cultist	@souls_s_s33_ask	0	False	<none>
npc_cultist	@souls_s_s43_ask	0	False	<none>
npc_cultist	@tr_quest_12_after_first_rat_race_1	0	False	<none>
npc_cultist	@tr_quest_12_snake_asking_1_alias	0	False	<none>
npc_cultist	@tr_quest_12_snake_asking_1	0	False	<none>
npc_cultist	@tr_quest_7_about_booze_again_1	0	False	<none>
npc_cultist	@tr_quest_7_booze_after_week_1	0	False	<none>
npc_cultist	@tr_quest_7_snake_booze_1	0	False	<none>
npc_cultist	Leave	0	False	@snake_about_nacklase{unlock=True,notBlacklisted=True,unsupported=False,gates=<none>}
npc_cultist	Leave	1	False	@snake_ritual_help{unlock=True,notBlacklisted=True,unsupported=False,gates=<none>}
npc_cultist	Leave	2	False	<none>
npc_cultist	snake_1a	0	False	<none>
npc_cultist	snake_1b	0	False	<none>
npc_cultist	snake_1с_4a	0	False	@snake_1с{unlock=True,notBlacklisted=True,unsupported=False,gates=S:P=Item:quest_fake_coins=1:L=<none>}
npc_cultist	snake_1с_4b	0	False	@snake_1с{unlock=True,notBlacklisted=True,unsupported=False,gates=S:P=Item:quest_fake_coins=1:L=<none>}
npc_cultist	snake_aple_get_3a	0	False	@snake_aple_get{unlock=True,notBlacklisted=True,unsupported=False,gates=S:P=Item:golden_apple=1:L=<none>}
npc_cultist	snake_aple_get_4b	0	False	@snake_aple_get{unlock=True,notBlacklisted=True,unsupported=False,gates=S:P=Item:golden_apple=1:L=<none>}
npc_cultist	snake_stone_ready	0	False	<none>
npc_inquisitor	@inquisitor_burn_again	0	False	<none>
npc_inquisitor	@inquisitor_ceremony	0	False	<none>
npc_inquisitor	@inquisitor_dark	0	False	<none>
npc_inquisitor	@inquisitor_firewood_1_buy	0	False	<none>
npc_inquisitor	@inquisitor_firewood_1_buy	1	False	@inquisitor_grave_1_1{unlock=True,notBlacklisted=True,unsupported=False,gates=<none>}
npc_inquisitor	@inquisitor_firewood_1	0	False	<none>
npc_inquisitor	@inquisitor_firewood_1	1	False	@inquisitor_grave_1_1{unlock=True,notBlacklisted=True,unsupported=False,gates=<none>}
npc_inquisitor	@inquisitor_flyer_buy	0	False	<none>
npc_inquisitor	@inquisitor_flyer_buy	1	False	@inquisitor_grave_1_1{unlock=True,notBlacklisted=True,unsupported=False,gates=<none>}
npc_inquisitor	@inquisitor_flyer	0	False	<none>
npc_inquisitor	@inquisitor_flyer	1	False	@inquisitor_grave_1_1{unlock=True,notBlacklisted=True,unsupported=False,gates=<none>}
npc_inquisitor	@inquisitor_grave_1_1	0	False	<none>
npc_inquisitor	@inquisitor_grave_1_1	1	False	@inquisitor_grave_1_1{unlock=True,notBlacklisted=True,unsupported=False,gates=<none>}
npc_inquisitor	@inquisitor_grave_2_1	0	False	<none>
npc_inquisitor	@inquisitor_grave_2_1	1	False	@inquisitor_grave_1_1{unlock=True,notBlacklisted=True,unsupported=False,gates=<none>}
npc_inquisitor	@inquisitor_grave_2a	0	False	<none>
npc_inquisitor	@inquisitor_grave_2a	1	False	@inquisitor_grave_1_1{unlock=True,notBlacklisted=True,unsupported=False,gates=<none>}
npc_inquisitor	@inquisitor_gypsy	0	False	<none>
npc_inquisitor	@inquisitor_magic_100	0	False	<none>
npc_inquisitor	@inquisitor_magic_item	0	False	<none>
npc_inquisitor	@inquisitor_portal_done	0	False	<none>
npc_inquisitor	@inquisitor_portal_guard	0	False	<none>
npc_inquisitor	@inquisitor_portal_guard	1	False	@inquisitor_grave_1_1{unlock=True,notBlacklisted=True,unsupported=False,gates=<none>}
npc_inquisitor	@inquisitor_tent_ready	0	False	<none>
npc_inquisitor	@inquisitor_tent	0	False	<none>
npc_inquisitor	@inquisitor_wine_ready	0	False	<none>
npc_inquisitor	@refugees_s15_1_2	0	False	<none>
npc_inquisitor	@refugees_s15_1_2	1	False	@inquisitor_grave_1_1{unlock=True,notBlacklisted=True,unsupported=False,gates=<none>}
npc_inquisitor	@souls_s_s22_ask	0	False	<none>
npc_inquisitor	@souls_s_s22_ask	1	False	@inquisitor_grave_1_1{unlock=True,notBlacklisted=True,unsupported=False,gates=<none>}
npc_inquisitor	Back	0	False	@inquisitor_dark{unlock=True,notBlacklisted=True,unsupported=False,gates=<none>}
npc_inquisitor	inquisitor_burn_3a_1a	0	False	<none>
npc_inquisitor	inquisitor_burn_3a_1b	0	False	<none>
npc_inquisitor	inquisitor_dark_brain	0	False	@inquisitor_dark{unlock=True,notBlacklisted=True,unsupported=False,gates=<none>}
npc_inquisitor	inquisitor_dark_hart	0	False	@inquisitor_dark{unlock=True,notBlacklisted=True,unsupported=False,gates=<none>}
npc_inquisitor	inquisitor_dark_intestine	0	False	@inquisitor_dark{unlock=True,notBlacklisted=True,unsupported=False,gates=<none>}
npc_inquisitor	Leave	0	False	<none>
npc_inquisitor	Leave	1	False	@inquisitor_grave_1_1{unlock=True,notBlacklisted=True,unsupported=False,gates=<none>}
npc_merchant	@merchant_2b	0	False	<none>
npc_merchant	@merchant_2e_1e	0	False	@merchant_2e{unlock=True,notBlacklisted=True,unsupported=False,gates=<none>}
npc_merchant	@merchant_2e_1f	0	False	@merchant_2e{unlock=True,notBlacklisted=True,unsupported=False,gates=<none>}
npc_merchant	@merchant_2e	0	False	<none>
npc_merchant	@merchant_70	0	False	<none>
npc_merchant	@merchant_actress	0	False	<none>
npc_merchant	@merchant_business	0	False	<none>
npc_merchant	@merchant_ceremony	0	False	<none>
npc_merchant	@merchant_crate_1	0	False	@merchant_traide_license{unlock=True,notBlacklisted=True,unsupported=False,gates=S:P=Item:merchant_traide_license=1:L=<none>}
npc_merchant	@merchant_crate_1	1	False	@merchant_business{unlock=True,notBlacklisted=True,unsupported=False,gates=<none>}
npc_merchant	@merchant_dinner	0	False	<none>
npc_merchant	@merchant_favore_done	0	False	<none>
npc_merchant	@merchant_favore	0	False	<none>
npc_merchant	@merchant_forgive_pay	0	False	<none>
npc_merchant	@merchant_forgive	0	False	<none>
npc_merchant	@merchant_magic_100	0	False	<none>
npc_merchant	@merchant_magic_item	0	False	<none>
npc_merchant	@merchant_marketing_done	0	False	@merchant_traide_license{unlock=True,notBlacklisted=True,unsupported=False,gates=S:P=Item:merchant_traide_license=1:L=<none>}
npc_merchant	@merchant_marketing_done	1	False	@merchant_business{unlock=True,notBlacklisted=True,unsupported=False,gates=<none>}
npc_merchant	@merchant_marketing	0	False	@merchant_traide_license{unlock=True,notBlacklisted=True,unsupported=False,gates=S:P=Item:merchant_traide_license=1:L=<none>}
npc_merchant	@merchant_marketing	1	False	@merchant_business{unlock=True,notBlacklisted=True,unsupported=False,gates=<none>}
npc_merchant	@merchant_new_trade	0	False	<none>
npc_merchant	@merchant_on_cure	0	False	<none>
npc_merchant	@merchant_on_deal_done_4a	0	False	@merchant_2b{unlock=True,notBlacklisted=True,unsupported=False,gates=<none>}>merchant_2b_5a{unlock=False,notBlacklisted=False,unsupported=False,gates=S:P=GameRes:money=1000:L=<none>}
npc_merchant	@merchant_on_deal_done_4a	1	False	@merchant_2b{unlock=True,notBlacklisted=True,unsupported=False,gates=<none>}>merchant_2b_5b_2a{unlock=False,notBlacklisted=False,unsupported=False,gates=S:P=GameRes:money=500:L=<none>}
npc_merchant	@merchant_on_deal_done_4a	2	False	@merchant_2e{unlock=True,notBlacklisted=True,unsupported=False,gates=<none>}>merchant_2e_1a{unlock=False,notBlacklisted=True,unsupported=False,gates=S:P=Item:carrot_crop=12:L=<none>}
npc_merchant	@merchant_on_deal_done_4a	3	False	@merchant_2e{unlock=True,notBlacklisted=True,unsupported=False,gates=<none>}>merchant_2e_1b{unlock=False,notBlacklisted=True,unsupported=False,gates=S:P=Item:cabbage_crop=12:L=<none>}
npc_merchant	@merchant_on_deal_done_4a	4	False	@merchant_2e{unlock=True,notBlacklisted=True,unsupported=False,gates=<none>}>merchant_2e_1c{unlock=False,notBlacklisted=True,unsupported=False,gates=S:P=Item:beet_crop=12:L=<none>}
npc_merchant	@merchant_on_deal_done_4a	5	False	@merchant_2e{unlock=True,notBlacklisted=True,unsupported=False,gates=<none>}>@merchant_2e_1f{unlock=True,notBlacklisted=True,unsupported=False,gates=S:P=GameRes:money=10:L=<none>}
npc_merchant	@merchant_on_deal_done_4a	6	False	@merchant_forgive_pay{unlock=True,notBlacklisted=True,unsupported=False,gates=S:P=GameRes:money=100:L=<none>}
npc_merchant	@merchant_on_deal_done_4a	7	False	@merchant_traide_license{unlock=True,notBlacklisted=True,unsupported=False,gates=S:P=Item:merchant_traide_license=1:L=<none>}
npc_merchant	@merchant_on_deal_done_4a	8	False	@merchant_business{unlock=True,notBlacklisted=True,unsupported=False,gates=<none>}
npc_merchant	@merchant_sales_done	0	False	@merchant_traide_license{unlock=True,notBlacklisted=True,unsupported=False,gates=S:P=Item:merchant_traide_license=1:L=<none>}
npc_merchant	@merchant_sales_done	1	False	@merchant_business{unlock=True,notBlacklisted=True,unsupported=False,gates=<none>}
npc_merchant	@merchant_strategy	0	False	<none>
npc_merchant	@merchant_traide_license	0	False	<none>
npc_merchant	@souls_s_s24_ask	0	False	<none>
npc_merchant	@tr_quest_15_merchant_vase_1	0	False	<none>
npc_merchant	merchant_2a	0	False	<none>
npc_merchant	merchant_2b_5a	0	False	@merchant_2b{unlock=True,notBlacklisted=True,unsupported=False,gates=<none>}
npc_merchant	merchant_2b_5b_2a	0	False	@merchant_2b{unlock=True,notBlacklisted=True,unsupported=False,gates=<none>}
npc_merchant	merchant_2b_5b_2b_4a	0	False	@merchant_2b{unlock=True,notBlacklisted=True,unsupported=False,gates=<none>}
npc_merchant	merchant_2b_5b_2b_4b	0	False	@merchant_2b{unlock=True,notBlacklisted=True,unsupported=False,gates=<none>}
npc_merchant	merchant_2b_5b_2b	0	False	@merchant_2b{unlock=True,notBlacklisted=True,unsupported=False,gates=<none>}
npc_merchant	merchant_2b_5b	0	False	@merchant_2b{unlock=True,notBlacklisted=True,unsupported=False,gates=<none>}
npc_merchant	merchant_2c	0	False	<none>
npc_merchant	merchant_2d	0	False	<none>
npc_merchant	merchant_2e_1a	0	False	@merchant_2e{unlock=True,notBlacklisted=True,unsupported=False,gates=<none>}
npc_merchant	merchant_2e_1b	0	False	@merchant_2e{unlock=True,notBlacklisted=True,unsupported=False,gates=<none>}
npc_merchant	merchant_2e_1c	0	False	@merchant_2e{unlock=True,notBlacklisted=True,unsupported=False,gates=<none>}
npc_merchant	merchant_2e_1d_4a	0	False	@merchant_2e{unlock=True,notBlacklisted=True,unsupported=False,gates=<none>}>merchant_2e_1d{unlock=False,notBlacklisted=True,unsupported=False,gates=<none>}
npc_merchant	merchant_2e_1d_4a	1	False	@merchant_2e{unlock=True,notBlacklisted=True,unsupported=False,gates=<none>}>@merchant_2e_1e{unlock=True,notBlacklisted=True,unsupported=False,gates=<none>}
npc_merchant	merchant_2e_1d_4b	0	False	@merchant_2e{unlock=True,notBlacklisted=True,unsupported=False,gates=<none>}>merchant_2e_1d{unlock=False,notBlacklisted=True,unsupported=False,gates=<none>}
npc_merchant	merchant_2e_1d_4b	1	False	@merchant_2e{unlock=True,notBlacklisted=True,unsupported=False,gates=<none>}>@merchant_2e_1e{unlock=True,notBlacklisted=True,unsupported=False,gates=<none>}
npc_merchant	merchant_2e_1d	0	False	@merchant_2e{unlock=True,notBlacklisted=True,unsupported=False,gates=<none>}
npc_merchant	merchant_2e_1g	0	False	@merchant_2e{unlock=True,notBlacklisted=True,unsupported=False,gates=<none>}
npc_merchant	merchant_70_7a	0	False	@merchant_70{unlock=True,notBlacklisted=True,unsupported=False,gates=S:P=<none>:L=GameRes:_rel=70}
npc_merchant	merchant_70_7b_2b	0	False	@merchant_70{unlock=True,notBlacklisted=True,unsupported=False,gates=S:P=<none>:L=GameRes:_rel=70}
npc_merchant	merchant_70_7b	0	False	@merchant_70{unlock=True,notBlacklisted=True,unsupported=False,gates=S:P=<none>:L=GameRes:_rel=70}
npc_merchant	merchant_business_back	0	False	@merchant_traide_license{unlock=True,notBlacklisted=True,unsupported=False,gates=S:P=Item:merchant_traide_license=1:L=<none>}
npc_merchant	merchant_business_back	1	False	@merchant_business{unlock=True,notBlacklisted=True,unsupported=False,gates=<none>}
npc_merchant	merchant_favore_done_12a	0	False	@merchant_favore_done{unlock=True,notBlacklisted=True,unsupported=False,gates=S:P=Item:hiccup_grass=1:L=<none>}
npc_merchant	merchant_favore_done_12b	0	False	@merchant_favore_done{unlock=True,notBlacklisted=True,unsupported=False,gates=S:P=Item:hiccup_grass=1:L=<none>}
npc_merchant	merchant_on_deal_done_4b	0	False	@merchant_2b{unlock=True,notBlacklisted=True,unsupported=False,gates=<none>}>merchant_2b_5a{unlock=False,notBlacklisted=False,unsupported=False,gates=S:P=GameRes:money=1000:L=<none>}
npc_merchant	merchant_on_deal_done_4b	1	False	@merchant_2b{unlock=True,notBlacklisted=True,unsupported=False,gates=<none>}>merchant_2b_5b_2a{unlock=False,notBlacklisted=False,unsupported=False,gates=S:P=GameRes:money=500:L=<none>}
npc_merchant	merchant_on_deal_done_4b	2	False	@merchant_2e{unlock=True,notBlacklisted=True,unsupported=False,gates=<none>}>merchant_2e_1a{unlock=False,notBlacklisted=True,unsupported=False,gates=S:P=Item:carrot_crop=12:L=<none>}
npc_merchant	merchant_on_deal_done_4b	3	False	@merchant_2e{unlock=True,notBlacklisted=True,unsupported=False,gates=<none>}>merchant_2e_1b{unlock=False,notBlacklisted=True,unsupported=False,gates=S:P=Item:cabbage_crop=12:L=<none>}
npc_merchant	merchant_on_deal_done_4b	4	False	@merchant_2e{unlock=True,notBlacklisted=True,unsupported=False,gates=<none>}>merchant_2e_1c{unlock=False,notBlacklisted=True,unsupported=False,gates=S:P=Item:beet_crop=12:L=<none>}
